"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",23.6
"Dissident",54.8
"Elections Ministry",0
"Exiles",0
"General Population",27.6
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",41.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",31.2
"Police",0
"Protestors",20.8
"Radicals",0
"Rebel",51.6
"Refugees",0
"Separatists",74.6
"Social",48.6
"State Media",0
