"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",11.8
"Communist",0.8
"Criminals",0
"Dissident",16.8
"Education",0
"Environment Ministry",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.8
"Police",113.3
"Protestors",13.8
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",121.6
"Transportation Business",0
"Unidentified Forces",0
"Women",0
