"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",42.2
"Dissident",84
"Education",95
"Executive Office",0
"General Population",494.6
"Government",350.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",52.2
"International Religious",5
"Kurd (Ethnic Group)",113.8
"Labor",6.6
"Legal",12
"Local",0
"Media",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11
"Parties",3
"Police",80.5
"Protestors",223
"Radicals",0
"Rebel",4
"Refugees",0
"Separatists",71.4
"Social",7.2
"Unidentified Forces",17
