"TSectors","Intensity"
"Agricultural",14.6
"Buddhist",67.6
"Criminals",14.6
"Defense",0
"Dissident",25.6
"Elections Ministry",0
"Exiles",0
"General Population",48.7
"Government",79.1
"Government Major Party (In Government)",0
"Human Rights IGOs",23.6
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",9.6
"Medical",0
"Military",0
"Muslim",51.6
"National Religious",84.4
"Nongovernmental Organization (International)",12.6
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",33.6
"Separatists",0
"Social",47.6
"State Media",0
