"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",19
"Education",0
"Elections Ministry",0
"General Population",11
"Government",12.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",5
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",7
"Parties",0
"Police",0
"Protestors",3
"Radicals",0
"Rebel",5
"Refugees",0
"Separatists",0
"Social",9
"State Media",0
"Unidentified Forces",14
