"TSectors","Intensity"
"Agriculture",0
"Business",10.1
"Catholic",0
"Criminals",149.8
"Dissident",102.1
"Education",51.6
"Exiles",0
"Food Ministry",0
"General Population",496.8
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",28.5
"Labor Ministry",0
"Media",60.5
"Medical",0
"Military",62.2
"Military Intelligence",0
"Muslim",0
"National Religious",59.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",59.3
"Police",137.3
"Protestors",132.5
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",54.5
"Social",768.8
"Unidentified Forces",59.5
