"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",18.6
"Business",18.6
"Center Right",0
"Centrist",0
"Criminals",43.6
"Dissident",57.6
"Education",0
"Executive",10.8
"General Population",0
"Government",158.8
"Human Rights IGOs",28.6
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",18.6
"International Religious",80
"Labor",0
"Local",0
"Media",25.6
"Medical",0
"Military",20.2
"Muslim",0
"National Religious",38.6
"News",0
"Nongovernmental Organization (International)",15.6
"Nongovernmental Organizations",0
"Parties",0
"Police",117.2
"Protestors",0
"Provincial",16.6
"Radicals",0
"Rebel",18.6
"Social",1058.7
"Unidentified Forces",115.6
