"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",53.9
"Dissident",139.9
"Education",0
"Executive Office",0
"General Population",273.4
"Government",187
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",24.2
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",8.4
"Media",6.4
"Military",139
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",3.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",65.9
"Unidentified Forces",15.4
