"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",65.5
"Communist",0
"Criminals",21
"Dissident",24
"Education",0
"Environment Ministry",0
"General Population",186
"Government",93.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",6.1
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",409
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",2.6
"Transportation Business",59
"Unidentified Forces",14
"Women",0
