"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",67.8
"Government",86.8
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",53.8
"International Religious",0
"Labor",0
"Media",42.8
"Medical",0
"Military",67.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",43.8
"Police",43.8
"Protestors",37.4
"Radicals",0
"Rebel",75.8
"Refugees",0
"Separatists",38.8
"Social",55.8
"State Media",0
