"TSectors","Intensity"
"Army",19.8
"Business",75.3
"Center Left",16
"Christian",17.2
"Criminals",302.8
"Dissident",57.4
"Education",0.5
"Elections Ministry",0
"Entertainment",0
"Far Right",29.5
"Food Ministry",0
"General Population",418.3
"Government",99.7999999999998
"Government Major Party (In Government)",19.8
"Human Rights NGOs",0
"Insurgents",0
"International Religious",33.4
"Labor",41.2
"Lower House",0
"Medical",13.5
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",18.8
"Parties",28.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",19.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",19.8
