"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",6
"Dissident",0
"General Population",31
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",1.4
"Military",10.5
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",10
"Provincial",0
"Radicals",0
"Rebel",0
"Social",8.2
"State-Owned Transportation",0
"Unidentified Forces",0
