"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",149.3
"Dissident",184.3
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",122.2
"Government",0
"Human Rights IGOs",72.3
"Human Rights NGOs",0
"Information",72.3
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",73.9
"Labor NGOs",0
"Legal",0
"Media",61.1
"Military",35.7
"Military Intelligence",87.5
"National",0
"Nongovernmental Organization (International)",74.3
"Nongovernmental Organizations",0
"Police",84.3
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",77.3
"Social",35.7
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",77.3
