"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",33.7
"Dissident",21.7
"Exiles",0
"General Population",0
"Government",4.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",9.7
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",27.2
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",3.7
"Nongovernmental Organization (International)",22.7
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",79.6
"Protestors",63.7
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",200.6
"Unidentified Forces",26.2
"Upper House",0
