"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",102.5
"Education",0
"Executive Office",0
"General Population",237.1
"Government",152
"Government Major Party (In Government)",35
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",40
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",30
"Parties",30
"Police",175.7
"Protestors",0
"Radicals",0
"Rebel",32
"Refugees",0
"Separatists",0
"Social",60
"Unidentified Forces",37
