"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",147.7
"Business",210.6
"Criminals",274
"Dissident",195.8
"Education",188.7
"General Population",1356.7
"Government",598.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",118.9
"Ideological",98.9
"Insurgents",0
"International Religious",0
"Kashmiri",0
"Labor",138.7
"Legislative",0
"Media",167.3
"Medical",254.2
"Military",113.2
"Muslim",129.8
"National Religious",87.7
"Nongovernmental Organization (International)",150.1
"Nongovernmental Organizations",117.1
"Opposition Major Party (Out Of Government)",0
"Parties",96.2
"Police",0
"Protestors",232.8
"Radicals",123.1
"Rebel",112.1
"Separatists",114.1
"Sikh",0
"Social",1820.2
"Unidentified Forces",191.1
