"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",29.7
"Education",30
"Executive Office",0
"General Population",308.6
"Government",19.7
"Government Major Party (In Government)",39
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",29.8
"International Religious",0
"Kurd (Ethnic Group)",40
"Labor",0
"Legal",29
"Local",23
"Media",34
"Military",50.1
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",37
"Parties",4.6
"Police",73.8
"Protestors",46
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",46
"Unidentified Forces",39.3
