"TSectors","Intensity"
"Army",0
"Business",59
"Center Left",0
"Christian",24.2
"Criminals",106.8
"Dissident",36.1
"Education",27
"Elections Ministry",32
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",543.6
"Government",140.1
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",77.2
"Lower House",0
"Medical",51
"Military",64
"Military Intelligence",21.6
"Muslim",0
"National Religious",95
"Parties",19.4
"Police",155
"Protestors",5.8
"Radicals",0
"Rebel",0
"Separatists",6
"Social",469.7
"State Owned Enterprises",0
"State-Owned Heavy Industrial",27
"Unidentified Forces",58
