"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",22.9
"Dissident",197.7
"Education",0
"Executive",9
"Fundamentalist",0
"General Population",706.5
"Government",345.4
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",9
"Judicial",1
"Labor",0
"Legal",0
"Legislative",9.6
"Local",47
"Media",19
"Medical",0
"Military",216.7
"Municipal",0
"National Religious",25
"Nongovernmental Organizations",0
"Parties",0
"Police",60
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",113.4
"Sunni",103.6
"Unidentified Forces",58.6
