"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",22.4
"Dissident",17.4
"Exiles",0
"General Population",60.4
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",17.4
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",35.4
"National",0
"National Ethnic",27.4
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",18.4
"Police",0
"Protestors",26.4
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",36.4
"Unidentified Forces",43.4
"Upper House",0
