"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",11
"Dissident",302.8
"Exiles",0
"General Population",335.7
"Government",72
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",20
"Organized Violent",0
"Parties",20
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",59.6
"Social",127.8
"Unidentified Forces",513.8
"Upper House",0
