"TSectors","Intensity"
"Business",0
"Criminals",26
"Defense",19
"Dissident",4
"Education",0
"Elite",14.5
"Executive",20
"Executive Office",0
"General Population",70.6
"Government",100
"Human Rights IGOs",19
"Human Rights NGOs",0
"Insurgents",10
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",1
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",52.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",30
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",196
"Unidentified Forces",48.8
