"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",134.7
"Center Left",0
"Criminals",202.5
"Dissident",144.5
"Education",95.1
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",14.8
"Government",72.6
"Human Rights IGOs",155.3
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",128.7
"Military",129.8
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",149.9
"Nongovernmental Organizations",0
"Police",0
"Protestors",144.7
"Radicals",0
"Radio News",0
"Rebel",134.7
"Social",0
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",129.7
