"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",49.2
"Dissident",25.2
"Education",18.2
"Elite",90.2
"Ethnic NGOs",0
"General Population",77.7
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",21.8
"Media",21.2
"Medical",18.4
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",27.2
"Radicals",0
"Rebel",0
"Social",216.8
"South American Indigenous",0
"Unidentified Forces",15.9
