"TSectors","Intensity"
"(National) Major Party",0
"Army",32.4
"Business",3.4
"Criminals",82.4
"Dissident",119.4
"Education",0
"Executive",119.8
"Fundamentalist",78.6
"General Population",614
"Government",460.6
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",198.2
"Judicial",5.4
"Labor",67.4
"Legal",0
"Legislative",18.4
"Local",52.4
"Media",18.4
"Medical",3.4
"Military",436.9
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",600.3
"Protestors",122.4
"Provincial",23.4
"Radicals",0
"Rebel",3.4
"Social",683
"Sunni",0
"Unidentified Forces",164.9
