"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",27
"Government",5.6
"Human Rights IGOs",0
"Human Rights NGOs",10
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",2
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",0
"Unidentified Forces",0
"Upper House",0
