"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",204.4
"Center Left",0
"Criminals",205.4
"Dissident",260.8
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",26.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",200.6
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",171.9
"Military Intelligence",205.4
"National",0
"Nongovernmental Organization (International)",187.6
"Nongovernmental Organizations",0
"Police",206
"Protestors",109.1
"Radicals",0
"Radio News",0
"Rebel",0
"Social",0
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",211.4
