"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",180.7
"Defense",156.7
"Dissident",137.7
"Education",0
"Far Left",0
"Far Right",0
"General Population",258.3
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",103.8
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",158.5
"Local",0
"Marines",0
"Media",159.7
"Medical",0
"Military",160.7
"Municipal",0
"National Ethnic Minority",152.7
"National Religious",0
"Nongovernmental Organizations",0
"Parties",170.7
"Police",192.7
"Protestors",169.7
"Provincial",0
"Rebel",175.7
"Social",173.7
"South American Indigenous",0
"Unidentified Forces",160.7
