"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",7
"Berber-Kabyle",2
"Business",7.5
"Criminals",0
"Dissident",122.8
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",580.6
"Government",11.2
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",79.6
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",18
"Muslim",12
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",21
"Separatists",0
"Social",102.6
"Unidentified Forces",101
