"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",12.1
"Dissident",59.1
"Exiles",0
"General Population",0
"Government",42.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",8.7
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",120.9
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.7
"Online News",0
"Organized Violent",32.1
"Parties",0
"Police",14.1
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",111.6
"Social",24.1
"Unidentified Forces",37.1
"Upper House",0
