"TSectors","Intensity"
"(National) Major Party",0
"Army",83
"Business",225
"Criminals",165
"Dissident",0
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",850.3
"Government",767.6
"Ideological",417
"Insurgents",0
"Intelligence Ministry",60.6
"International Religious",0
"Judicial",0
"Labor",138
"Legal",0
"Legislative",42
"Local",0
"Media",42.4
"Medical",0
"Military",0
"Municipal",44
"National Religious",0
"Nongovernmental Organizations",53
"Parties",45
"Police",401
"Protestors",59
"Provincial",42
"Radicals",0
"Rebel",154
"Social",54.2
"Sunni",0
"Unidentified Forces",104
