"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",50.6
"Government",46.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",268.1
"Muslim",0
"National Religious",155.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",84.6
"Protestors",242.5
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",351.4
"State Media",0
