"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",23.8
"Defense",0
"Dissident",4.8
"Elections Ministry",0
"Exiles",0
"General Population",84.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",11.8
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",24.8
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",95.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",21.8
"Protestors",4.4
"Radicals",0
"Rebel",91.8
"Refugees",0
"Separatists",84.5
"Social",4.8
"State Media",0
