"TSectors","Intensity"
"(National) Minor Party",37
"Air Force",0
"Army",0
"Business",46
"Center Right",37
"Centrist",21.2
"Criminals",79
"Dissident",111.2
"Education",64
"Executive",25.8
"General Population",696.7
"Government",307.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",123.5
"Labor",63
"Local",0
"Media",34
"Medical",0
"Military",360.6
"Muslim",0
"National Religious",31
"News",38
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",60.2
"Parties",0
"Police",204.7
"Protestors",52
"Provincial",37
"Radicals",62
"Rebel",78
"Social",463.7
"Unidentified Forces",844.6
