"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0.3
"Business",0
"Criminals",0
"Dissident",134
"Education",0
"Elite",46
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",0
"Government",160
"Housing",10
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",2
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",9
"Police",83.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",230.7
"Unidentified Forces",61
