"TSectors","Intensity"
"Agricultural",6.8
"Business",10.8
"Christian",0
"Criminals",36.8
"Dissident",21.8
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",6.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",6.8
"Legal",1.8
"Marines",0
"Media",15.3
"Military",8.8
"Municipal",3.8
"National Religious",1.8
"Nongovernmental Organization (International)",19.8
"Nongovernmental Organizations",0
"Police",8.8
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",192.3
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
