"TSectors","Intensity"
"(National) Major Party",12.2
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",25
"Education",0
"Elections Ministry",0
"General Population",0
"Government",33
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",21
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",3.6
"Police",0
"Protestors",0
"Radicals",0
"Rebel",23
"Refugees",0
"Separatists",0
"Social",36.2
"State Media",0
"Unidentified Forces",41
