"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",13
"Business",9
"Communist",0
"Criminals",0
"Dissident",79.5
"Education",0
"Environment Ministry",0
"General Population",0
"Government",15.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",8
"Information",0
"Insurgents",0
"Labor",4
"Legislative",0
"Media",6
"Medical",13.5
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",7.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",158
"Transportation Business",0
"Unidentified Forces",0
"Women",0
