"TSectors","Intensity"
"(National) Major Party",18
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",37.4
"Education",0
"General Population",0
"Government",8.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",94.2
"Media",15
"Military",62.4
"National Ethnic",12.6
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",25
"Print News",0
"Protestors",1
"Provincial",0
"Rebel",24
"Refugees",0
"Social",101.6
"Unidentified Forces",26.6
"Women",0
