"TSectors","Intensity"
"Army",5
"Business",19
"Center Left",0
"Christian",0
"Criminals",11
"Dissident",72
"Education",23
"Elections Ministry",2
"Entertainment",0
"Far Right",0
"Food Ministry",27
"General Population",169.8
"Government",85.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",0
"Lower House",0
"Medical",0
"Military",17
"Military Intelligence",0
"Muslim",11
"National Religious",7
"Parties",41.5
"Police",66.5
"Protestors",18
"Radicals",0
"Rebel",0
"Separatists",10
"Social",152.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",7
