"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",4
"Criminals",9
"Dissident",0
"General Population",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",13
"Labor",2.6
"Local",0
"Media",4.5
"Military",0
"Muslim",0
"National Religious",9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",18
"Provincial",0
"Radicals",0
"Rebel",0
"Social",18
"State-Owned Transportation",0
"Unidentified Forces",0
