"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",35.6
"Buddhist",0
"Business",48
"Criminals",0
"Dissident",133.2
"Education",59.1
"Elite",22
"Exiles",0
"General Population",161.1
"Government",96.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",14.4
"Legislative",12
"Media",0
"Medical",0
"Military",3.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",23
"Nongovernmental Organizations",17
"Opposition Major Party (Out Of Government)",0
"Parties",7
"Police",0
"Protestors",385.9
"Radicals",0
"Rebel",24
"Social",440.4
"Unidentified Forces",36
