"TSectors","Intensity"
"Agricultural",4
"Business",26
"Christian",0
"Criminals",0
"Dissident",71.2
"Education",5
"Elections Ministry",11.5
"Exiles",0
"General Population",254.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",7
"Legal",18
"Marines",0
"Media",26
"Military",49.6
"Municipal",16.5
"National Religious",5
"Nongovernmental Organization (International)",17
"Nongovernmental Organizations",26
"Police",36.7
"Protestors",3
"Radicals",0
"Rebel",0
"Separatists",0
"Social",26.4
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",8
