"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",25.4
"Criminals",30.4
"Defense",23.4
"Dissident",2.4
"Education",0
"Far Left",23.4
"Far Right",26.4
"General Population",351.9
"Government",125.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",46.6
"Insurgents",0
"International Ethnic",0
"Labor",33.4
"Legislative",19.4
"Local",33.4
"Marines",33.4
"Media",33.4
"Medical",0
"Military",199.4
"Municipal",32.4
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",4.8
"Protestors",0
"Provincial",0
"Rebel",183.6
"Social",31.4
"South American Indigenous",0
"Unidentified Forces",28.4
