"TSectors","Intensity"
"(National) Minor Party",0.8
"Agricultural",0
"Berber-Kabyle",0
"Business",5.3
"Criminals",0
"Dissident",3.3
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",15.9
"Government",7.3
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",5.3
"Local",0
"Media",0
"Medical",0
"Military",7.3
"Muslim",0
"National Religious",5.3
"Nongovernmental Organization (International)",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",35.3
"Unidentified Forces",2.3
