"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",5.7
"Criminals",112.1
"Dissident",173.6
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",9.99999999999999
"Human Rights IGOs",35.6
"Human Rights NGOs",0
"Ideological",5.2
"International Ethnic",0
"International Religious",0
"Local",13
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16.6
"Police",53.8
"Protestors",15.6
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",297
"State Media",0
"Unidentified Forces",0
"Uyghur",0
