"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",117.5
"Army Headquarters",0
"Business",131.5
"Catholic",0
"Communist",120.5
"Criminals",177
"Dissident",184.5
"Education",119.9
"Elite",0
"Ethnic NGOs",0
"General Population",504
"Government",0
"Government Major Party (In Government)",125.5
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",122
"Media",143
"Medical",115.5
"Military",96.1
"National",0
"National Religious",116.5
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",107.7
"Protestors",122.5
"Radicals",0
"Rebel",125.5
"Social",107.5
"South American Indigenous",0
"Unidentified Forces",116.5
