"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",32
"Criminals",40
"Dissident",54
"Education",5.7
"Exiles",0
"Finance",0
"General Population",385.1
"Government",85.5
"Human Rights IGOs",0
"Human Rights NGOs",59.6
"Ideological",11
"International Ethnic",0
"International Religious",0
"Local",7.6
"Media",11
"Medical",0
"Municipal",0
"Muslim",19
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",121.5
"Protestors",176
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",5.2
"State Media",0
"Unidentified Forces",0
"Uyghur",14
