"TSectors","Intensity"
"Business",0
"Criminals",24
"Defense",0
"Dissident",19
"Education",0
"Elite",0
"Executive",13
"Executive Office",12
"General Population",0
"Government",11.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",19
"Media",0
"Medical",0
"Military",49
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8
"Police",11
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",28.4
"Unidentified Forces",24
