"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",128.2
"Dissident",20.7
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",269.3
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",35.2
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",27.8
"Labor Ministry",0
"Media",28.2
"Medical",29.2
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",22.8
"Provincial Party",28.2
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1310.9
"Unidentified Forces",46.2
