"TSectors","Intensity"
"(National) Minor Party",7.7
"Agricultural",15.7
"Business",11.7
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",28.7
"Education",0
"Elite",11.7
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",15.7
"Labor",0
"Legal",13.7
"Local",0
"Media",11.9
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",76.7
"Transportation Business",0
"Unidentified Forces",0
