"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",10
"Business",28
"Criminals",0
"Defense",1
"Dissident",75
"Education",0
"Far Left",0
"Far Right",0
"General Population",108.8
"Government",161
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",59
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",0
"Marines",0
"Media",10
"Medical",0
"Military",61.6
"Municipal",0
"National Ethnic Minority",3.6
"National Religious",0
"Nongovernmental Organizations",58
"Parties",0
"Police",35
"Protestors",1
"Provincial",6
"Rebel",62.4
"Social",509.8
"South American Indigenous",0
"Unidentified Forces",10
