"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",4.5
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",110.5
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",151
"Government",1.7
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0.9
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",7.9
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",17.9
"Protestors",26.9
"Radicals",0
"Rebel",0
"Social",56.1
"South American Indigenous",0
"Unidentified Forces",0
