"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",89.9
"Dissident",0
"Education",47.9
"Exiles",0
"Food Ministry",0
"General Population",663.2
"Government",107.1
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",49.9
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",49.3
"Labor Ministry",0
"Media",54.9
"Medical",0
"Military",59.4
"Military Intelligence",0
"Muslim",0
"National Religious",49.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",51.9
"Police",96.6
"Protestors",66.9
"Provincial Party",55.1
"Radicals",0
"Rebel",0
"Refugees",40.9
"Social",504.6
"Unidentified Forces",47.9
