"TSectors","Intensity"
"(National) Major Party",73.9
"Agricultural",0
"Arab",0
"Beja",0
"Business",78.9
"Criminals",0
"Dissident",128.8
"Education",72.9
"General Population",68.3
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",70.5
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",75.5
"Military",54.3
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",73.9
"Police",70.5
"Print News",0
"Protestors",70.9
"Provincial",0
"Rebel",48.9
"Refugees",0
"Social",69.9
"Unidentified Forces",75.5
"Women",0
