"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",132.4
"Dissident",9.2
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",107.6
"Government",10.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",30
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",9.2
"Military",81.4
"Military Intelligence",0
"National",5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",14.6
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",32
"Social",115
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",10
