"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",0
"Dissident",21.4
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",89.1
"Government",3.4
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",16.9
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",12.4
"Medical",0
"Military",28.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",16.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",16.4
"Unidentified Forces",0
