"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",0
"Education",26.5
"Elite",0
"Executive",39.8
"Executive Office",19.5
"General Population",39.9
"Government",41.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",43.9
"Separatists",0
"Shia",0
"Social",23.9
"Unidentified Forces",0
