"TSectors","Intensity"
"Agricultural",0
"Banned Parties",33.2
"Business",0
"Criminals",48.2
"Defense",34.8
"Dissident",48.2
"Education",0
"Elite",0
"Executive",10.8
"General Population",147.5
"Government",98.7
"Intelligence Ministry",0
"Interior",28.2
"International Religious",44.4
"Judicial",29.8
"Kurd (Ethnic Group)",34.3
"Labor",0
"Legal",0
"Legislative",87.5
"Local",31.8
"Media",44.2
"Medical",0
"Military",91.6
"Muslim",33.2
"National Religious",31.8
"Nongovernmental Organizations",0
"Parties",0
"Police",69.2
"Protestors",52.2
"Provincial",29.8
"Radicals",0
"Rebel",0
"Social",637.5
"Sunni",48.2
"Unidentified Forces",75.2
