"TSectors","Intensity"
"Agriculture",0
"Business",24
"Catholic",0
"Criminals",0
"Dissident",39.8
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",226.1
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",9
"Nongovernmental Organization (International)",2
"Nongovernmental Organizations",0
"Police",0
"Protestors",2
"Provincial Party",0.5
"Radicals",0
"Rebel",0
"Refugees",0
"Social",615.7
"Unidentified Forces",2
