"TSectors","Intensity"
"Agricultural",33
"Business",30.1
"Christian",0
"Criminals",38
"Dissident",70.8
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",110.6
"Human Rights IGOs",22
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",13
"International Insurgents",0
"International Religious",0
"Labor",18
"Legal",15
"Marines",0
"Media",27
"Military",13
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",24
"Police",39.8
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",189.5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",13
"Unidentified Forces",35
