"TSectors","Intensity"
"Army",0
"Business",86
"Center Left",12
"Christian",23.9
"Criminals",131
"Dissident",350.8
"Education",294.8
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",657.4
"Government",14.1
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",94.1
"Labor",0
"Lower House",0
"Medical",9
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",14.1
"Parties",53.6
"Police",0
"Protestors",12.2
"Radicals",0
"Rebel",82.5
"Separatists",0
"Social",604.4
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",21.5
