"TSectors","Intensity"
"Agricultural",0
"Army",12.4
"Banned Parties",0
"Center Left",7.4
"Criminals",28.4
"Dissident",107.9
"Education",36.6
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",384.5
"Government",600.5
"Human Rights IGOs",23.4
"Human Rights NGOs",2.4
"Information",0
"International Ethnic",13.4
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",5.4
"Media",2.4
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",73.9
"Protestors",242.4
"Radicals",0
"Radio News",0
"Rebel",0
"Social",132.6
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",3.3
