"TSectors","Intensity"
"Agricultural",0
"Army",24.6
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",110.6
"Education",40.3
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",63.7
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",31.6
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",32.6
"Military",0
"Military Intelligence",0
"National",36.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",29.6
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",116.3
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",14.6
